"version","match_id","leagueid","start_date_time","duration","cluster","replay_salt","radiant_win","pre_game_duration","match_seq_num","tower_status_radiant","tower_status_dire","barracks_status_radiant","barracks_status_dire","first_blood_time","lobby_type","human_players","game_mode","flags","engine","radiant_score","dire_score","radiant_team_id","radiant_logo","radiant_team_complete","dire_team_id","dire_logo","dire_team_complete","radiant_captain","dire_captain","patch","region","throw","loss","comeback","stomp","replay_url","series_id","series_type"
21.0,7884113173,15898,"2024-08-06 15:01:31",1729,274,591409100.0,False,90,6634157195,"'0000011100000100'","'0000011111110110'","'00110011'","'00111111'",60,1,10,2,5,1,17,33,9403748.0,2.4674932497171625e+18,0.0,9247798.0,2.4697409345556777e+18,0.0,349569834.0,196041577.0,56,3.0,"","",1549.0,17950.0,"http://replay274.valve.net/570/7884113173_591409100.dem.bz2",896139.0,1.0
21.0,7884126620,16059,"2024-08-06 15:08:36",2360,274,168007175.0,False,90,6634175053,"'0000000110100000'","'0000011000000100'","'00111100'","'00000011'",111,1,10,2,1,1,46,46,2443375.0,2.2895853333669847e+18,1.0,8629324.0,2.518145430787228e+18,1.0,1103355581.0,76082922.0,56,3.0,"","",9354.0,3860.0,"http://replay274.valve.net/570/7884126620_168007175.dem.bz2",896140.0,1.0
21.0,7884170265,15901,"2024-08-06 15:33:55",2364,186,34520332.0,True,90,6634211202,"'0000011110110110'","'0000011000000100'","'00111111'","'00000011'",164,1,10,2,5,1,38,25,9476890.0,2.5294160168990715e+18,0.0,9467112.0,2.499016543989572e+18,0.0,285284832.0,1073591245.0,56,8.0,2255.0,18115.0,"","","http://replay186.valve.net/570/7884170265_34520332.dem.bz2",896144.0,1.0
21.0,7884200467,15898,"2024-08-06 15:51:46",1135,272,838362627.0,True,90,6634212550,"'0000011111111111'","'0000011110100110'","'00111111'","'00111111'",0,1,10,2,5,1,33,6,9247798.0,2.4697409345556777e+18,0.0,9403748.0,2.4674932497171625e+18,0.0,196041577.0,349569834.0,56,3.0,-980.0,18069.0,"","","http://replay272.valve.net/570/7884200467_838362627.dem.bz2",896139.0,1.0
21.0,7884211525,16059,"2024-08-06 15:59:26",1468,273,1256065163.0,False,90,6634231313,"'0000011110000110'","'0000011110111110'","'00111011'","'00111111'",38,1,10,2,5,1,16,28,8629324.0,2.518145430787228e+18,1.0,2443375.0,2.2895853333669847e+18,1.0,1173255449.0,80599925.0,56,3.0,"","",1333.0,9167.0,"http://replay273.valve.net/570/7884211525_1256065163.dem.bz2",896140.0,1.0
21.0,7884277384,16059,"2024-08-06 16:43:47",1620,271,1469578425.0,False,90,6634280273,"'0000011000000111'","'0000011111110110'","'00000011'","'00111111'",360,1,10,2,5,1,18,33,2443375.0,2.2895853333669847e+18,1.0,8629324.0,2.518145430787228e+18,1.0,80599925.0,1194935883.0,56,3.0,"","",125.0,17930.0,"http://replay271.valve.net/570/7884277384_1469578425.dem.bz2",896140.0,1.0
21.0,7884311458,16981,"2024-08-06 17:03:58",2972,122,1122009643.0,True,90,6634345596,"'0000011000100100'","'0000000110000100'","'00101111'","'00111111'",82,1,10,2,5,1,36,33,9324110.0,2.45734747176046e+18,0.0,7626304.0,2.077888936797749e+18,0.0,173842160.0,396792504.0,56,2.0,9296.0,2423.0,"","","http://replay122.valve.net/570/7884311458_1122009643.dem.bz2",896160.0,1.0
21.0,7884317564,15899,"2024-08-06 17:06:40",1813,122,1762686574.0,True,90,6634337036,"'0000011110110110'","'0000011100000000'","'00111111'","'00110000'",0,1,10,2,5,1,29,7,8702318.0,2.411186841870152e+18,0.0,8406842.0,2.0013174206164856e+18,0.0,148480336.0,84429681.0,56,2.0,2402.0,12322.0,"","","http://replay122.valve.net/570/7884317564_1762686574.dem.bz2",896159.0,1.0
21.0,7884349742,15901,"2024-08-06 17:28:46",2521,182,623780507.0,True,90,6634377213,"'0000011100100110'","'0000011000000000'","'00111111'","'00000001'",0,1,10,2,5,1,56,38,9476890.0,2.5294160168990715e+18,0.0,9481733.0,2.522661974636937e+18,0.0,1691312598.0,1707731674.0,56,8.0,458.0,14414.0,"","","http://replay182.valve.net/570/7884349742_623780507.dem.bz2",896163.0,1.0
21.0,7884420863,15899,"2024-08-06 18:17:10",876,122,547277739.0,False,90,6634388269,"'0000011110110110'","'0000011111111110'","'00111111'","'00111111'",88,1,10,2,5,1,8,27,8406842.0,2.0013174206164856e+18,0.0,8702318.0,2.411186841870152e+18,0.0,84429681.0,148480336.0,56,2.0,"","",533.0,9719.0,"http://replay122.valve.net/570/7884420863_547277739.dem.bz2",896159.0,1.0
21.0,7884427868,16981,"2024-08-06 18:21:57",1769,121,1537196303.0,False,90,6634416978,"'0000010100000100'","'0000011110110110'","'00110011'","'00111111'",0,1,10,2,5,1,9,42,7626304.0,2.077888936797749e+18,0.0,9324110.0,2.45734747176046e+18,0.0,396792504.0,133958007.0,56,2.0,"","",-717.0,25878.0,"http://replay121.valve.net/570/7884427868_1537196303.dem.bz2",896160.0,1.0
21.0,7884463131,15901,"2024-08-06 18:46:38",1873,181,658614998.0,False,90,6634438801,"'0000000000000000'","'0000011111100110'","'00000000'","'00111111'",120,1,10,2,1,1,27,37,9481733.0,2.522661974636937e+18,0.0,9476890.0,2.5294160168990715e+18,0.0,895486980.0,1691312598.0,56,8.0,"","",238.0,21158.0,"http://replay181.valve.net/570/7884463131_658614998.dem.bz2",896163.0,1.0
21.0,7884485794,16635,"2024-08-06 19:03:31",1520,271,1723330467.0,True,90,6634447762,"'0000011110110110'","'0000011000100100'","'00111111'","'00101111'",181,1,10,2,5,1,27,17,8849990.0,2.412313289525493e+18,0.0,9048057.0,2.041868205277029e+18,1.0,120488420.0,154357932.0,56,3.0,229.0,10691.0,"","","http://replay271.valve.net/570/7884485794_1723330467.dem.bz2",896180.0,1.0
21.0,7884539716,16635,"2024-08-06 19:43:18",2201,272,548784262.0,False,90,6634506441,"'0000011100000100'","'0000011110000100'","'00110011'","'00111111'",124,1,10,2,5,1,40,41,9048057.0,2.041868205277029e+18,1.0,8849990.0,2.412313289525493e+18,0.0,154357932.0,120488420.0,56,3.0,"","",6960.0,4114.0,"http://replay272.valve.net/570/7884539716_548784262.dem.bz2",896180.0,1.0
21.0,7884544708,15901,"2024-08-06 19:45:19",1898,187,1170616988.0,True,90,6634500740,"'0000011110110110'","'0000011100000100'","'00111111'","'00110011'",77,1,10,2,5,1,62,43,9443831.0,2.444970812227472e+18,0.0,9395679.0,2.499008933815848e+18,0.0,285284832.0,1691312598.0,56,8.0,2185.0,19211.0,"","","http://replay187.valve.net/570/7884544708_1170616988.dem.bz2",896185.0,1.0
21.0,7884580148,15899,"2024-08-06 20:12:03",1229,122,616650481.0,False,90,6634526744,"'0000011110100000'","'0000011110111111'","'00111101'","'00111111'",0,1,10,2,5,1,9,29,7391077.0,2.295213908349976e+18,0.0,8129965.0,2.470872217334918e+18,0.0,165666832.0,185001854.0,56,2.0,"","",-516.0,16683.0,"http://replay122.valve.net/570/7884580148_616650481.dem.bz2",896187.0,1.0
21.0,7884602206,15901,"2024-08-06 20:29:35",1678,184,167950521.0,False,90,6634545029,"'0000011100000100'","'0000011110110110'","'00111111'","'00111111'",89,1,10,2,5,1,30,43,9395679.0,2.499008933815848e+18,0.0,9443831.0,2.444970812227472e+18,0.0,1691312598.0,895486980.0,56,8.0,"","",7142.0,2526.0,"http://replay184.valve.net/570/7884602206_167950521.dem.bz2",896185.0,1.0
21.0,7884613593,16635,"2024-08-06 20:39:39",1906,274,889585845.0,False,90,6634555678,"'0000011110000100'","'0000011110100110'","'00111011'","'00111111'",97,1,10,2,5,1,25,33,8849850.0,2.504646219095012e+18,1.0,8957156.0,2.4314535822723364e+18,0.0,250144463.0,126130434.0,56,3.0,"","",4442.0,11657.0,"http://replay274.valve.net/570/7884613593_889585845.dem.bz2",896189.0,1.0
21.0,7884640868,15899,"2024-08-06 21:02:36",1370,121,1063816548.0,False,90,6634579558,"'0000011100100100'","'0000011111110110'","'00111111'","'00111111'",0,1,10,2,5,1,13,30,7391077.0,2.295213908349976e+18,0.0,8129965.0,2.470872217334918e+18,0.0,165666832.0,185001854.0,56,2.0,"","",900.0,17119.0,"http://replay121.valve.net/570/7884640868_1063816548.dem.bz2",896187.0,1.0
21.0,7884659450,16635,"2024-08-06 21:21:08",2035,274,1546958716.0,False,90,6634597775,"'0000011000000110'","'0000011110100100'","'00000011'","'00111111'",85,1,10,2,5,1,29,41,8957156.0,2.4314535822723364e+18,0.0,8849850.0,2.504646219095012e+18,1.0,126130434.0,250144463.0,56,3.0,"","",2261.0,13001.0,"http://replay274.valve.net/570/7884659450_1546958716.dem.bz2",896189.0,1.0
21.0,7884704670,16635,"2024-08-06 22:06:26",1964,273,260122422.0,True,90,6634624884,"'0000011100111110'","'0000011100000110'","'00111111'","'00111111'",107,1,10,2,5,1,41,34,8849850.0,2.504646219095012e+18,1.0,8957156.0,2.4314535822723364e+18,0.0,338946567.0,120231412.0,56,3.0,6756.0,4894.0,"","","http://replay273.valve.net/570/7884704670_260122422.dem.bz2",896189.0,1.0
21.0,7884735357,16635,"2024-08-06 22:53:18",1307,272,1187745481.0,True,90,6634643054,"'0000011110111111'","'0000011110000100'","'00111111'","'00110011'",137,1,10,2,5,1,25,10,8849833.0,2.047503411652997e+18,1.0,8849837.0,1.839182035511444e+18,1.0,311095642.0,332180099.0,56,3.0,113.0,11352.0,"","","http://replay272.valve.net/570/7884735357_1187745481.dem.bz2",896205.0,1.0
21.0,7884739001,15899,"2024-08-06 23:04:38",2061,381,412659797.0,True,90,6634663604,"'0000011110110111'","'0000000000000000'","'00111111'","'00000000'",101,1,10,2,1,1,34,14,9432799.0,2.4990128265822367e+18,0.0,9081369.0,2.0328584692961444e+18,0.0,186837494.0,101779337.0,56,"",0.0,24178.0,"","","http://replay381.valve.net/570/7884739001_412659797.dem.bz2",896206.0,1.0
21.0,7884756502,16635,"2024-08-06 23:26:04",1918,273,888305544.0,False,90,6634669281,"'0000011000000110'","'0000011111110110'","'00100011'","'00111111'",26,1,10,2,5,1,27,47,8849837.0,1.839182035511444e+18,1.0,8849833.0,2.047503411652997e+18,1.0,422351924.0,358783974.0,56,3.0,"","",1050.0,13517.0,"http://replay273.valve.net/570/7884756502_888305544.dem.bz2",896205.0,1.0
21.0,7884785721,15899,"2024-08-07 00:09:30",2079,251,1430619398.0,False,90,6634696101,"'0000011000000000'","'0000011111110110'","'00000001'","'00111111'",0,1,10,2,5,1,21,33,9081369.0,2.0328584692961444e+18,0.0,9432799.0,2.4990128265822367e+18,0.0,101779337.0,186837494.0,56,15.0,"","",1128.0,25598.0,"http://replay251.valve.net/570/7884785721_1430619398.dem.bz2",896206.0,1.0
21.0,7884789245,16635,"2024-08-07 00:15:37",2163,272,879226450.0,True,90,6634696406,"'0000011110100110'","'0000000100000110'","'00111111'","'00110011'",140,1,10,2,5,1,39,42,8970060.0,2.446097424529632e+18,1.0,8936613.0,1.990057787343993e+18,0.0,894758362.0,1674133168.0,56,3.0,19498.0,6162.0,"","","http://replay272.valve.net/570/7884789245_879226450.dem.bz2",896217.0,1.0
21.0,7884819148,16635,"2024-08-07 01:03:26",1343,273,1623933501.0,False,90,6634713931,"'0000011100000110'","'0000011111110110'","'00111111'","'00111111'",74,1,10,2,5,1,16,31,8936613.0,1.990057787343993e+18,0.0,8970060.0,2.446097424529632e+18,1.0,1675168076.0,894758362.0,56,3.0,"","",491.0,6467.0,"http://replay273.valve.net/570/7884819148_1623933501.dem.bz2",896217.0,1.0
21.0,7884906765,16059,"2024-08-07 03:20:03",1740,273,92962323.0,False,90,6634788956,"'0000011000000110'","'0000011110110100'","'00000111'","'00111111'",126,1,10,2,5,1,27,31,9426115.0,2.471989872563605e+18,1.0,2443375.0,2.2895853333669847e+18,1.0,183270733.0,181339278.0,56,3.0,"","",386.0,15072.0,"http://replay273.valve.net/570/7884906765_92962323.dem.bz2",896244.0,1.0
21.0,7884932201,16059,"2024-08-07 04:00:11",1644,273,628144225.0,True,90,6634808475,"'0000011110110110'","'0000011100000000'","'00111111'","'00110000'",311,1,10,2,5,1,32,21,2443375.0,2.2895853333669847e+18,1.0,9426115.0,2.471989872563605e+18,1.0,181339278.0,183270733.0,56,3.0,0.0,15918.0,"","","http://replay273.valve.net/570/7884932201_628144225.dem.bz2",896244.0,1.0
21.0,7884934267,16312,"2024-08-07 04:03:05",1501,272,409825558.0,True,90,6634810839,"'0000011110111111'","'0000011111000000'","'00111111'","'00110000'",4,1,10,2,5,1,24,16,9332046.0,2.443836672845546e+18,1.0,9018543.0,2.058751629901384e+18,0.0,1669907942.0,1524712001.0,56,3.0,0.0,15885.0,"","","http://replay272.valve.net/570/7884934267_409825558.dem.bz2",896248.0,1.0
21.0,7884942300,16059,"2024-08-07 04:17:47",1801,274,904203897.0,False,90,6634820039,"'0000011100000111'","'0000011111110110'","'00110011'","'00111111'",771,1,10,2,5,1,14,30,9425660.0,2.464108573202956e+18,1.0,8629317.0,2.2749473404090117e+18,1.0,1621469892.0,1083977859.0,56,3.0,"","",3868.0,11810.0,"http://replay274.valve.net/570/7884942300_904203897.dem.bz2",896250.0,1.0
21.0,7884959098,16059,"2024-08-07 04:42:29",1828,272,1116406191.0,True,90,6634833999,"'0000011100110110'","'0000000100000100'","'00111111'","'00111111'",65,1,10,2,1,1,30,20,8629315.0,1.9866814447137065e+18,1.0,8629318.0,2.50801811205341e+18,1.0,1232094007.0,1247011173.0,56,3.0,5565.0,5638.0,"","","http://replay272.valve.net/570/7884959098_1116406191.dem.bz2",896252.0,1.0
21.0,7884959967,16312,"2024-08-07 04:42:22",2060,273,893671641.0,True,90,6634838907,"'0000011000110110'","'0000000111000100'","'00111111'","'00110011'",242,1,10,2,1,1,26,18,9018543.0,2.058751629901384e+18,0.0,9332046.0,2.443836672845546e+18,1.0,1525361028.0,1669907942.0,56,3.0,7826.0,2986.0,"","","http://replay273.valve.net/570/7884959967_893671641.dem.bz2",896248.0,1.0
21.0,7884969791,16059,"2024-08-07 04:57:58",1643,274,766998926.0,True,90,6634839289,"'0000011110110111'","'0000011111000110'","'00111111'","'00110011'",340,1,10,2,5,1,29,19,8629317.0,2.2749473404090117e+18,1.0,9425660.0,2.464108573202956e+18,1.0,1083977859.0,1621469892.0,56,3.0,110.0,13305.0,"","","http://replay274.valve.net/570/7884969791_766998926.dem.bz2",896250.0,1.0
21.0,7884987952,16059,"2024-08-07 05:25:02",1500,274,998926857.0,True,90,6634853413,"'0000011100110110'","'0000001110000100'","'00111111'","'00111011'",131,1,10,2,5,1,28,22,8629318.0,2.50801811205341e+18,1.0,8629315.0,1.9866814447137065e+18,1.0,1247011173.0,1232094007.0,56,3.0,3467.0,8644.0,"","","http://replay274.valve.net/570/7884987952_998926857.dem.bz2",896252.0,1.0
21.0,7884993483,16312,"2024-08-07 05:33:10",1857,271,1455010419.0,False,90,6634863511,"'0000011100000000'","'0000011111110100'","'00110000'","'00111111'",192,1,10,2,5,1,23,34,9332046.0,2.443836672845546e+18,1.0,9018543.0,2.058751629901384e+18,0.0,1669907942.0,1524712001.0,56,3.0,"","",1305.0,17081.0,"http://replay271.valve.net/570/7884993483_1455010419.dem.bz2",896248.0,1.0
21.0,7884995336,16059,"2024-08-07 05:36:41",1581,274,438528141.0,False,90,6634864543,"'0000011000100110'","'0000011111111110'","'00001111'","'00111111'",245,1,10,2,5,1,14,28,9425656.0,2.497885570409092e+18,1.0,8629014.0,2.0362241225902515e+18,1.0,1622405666.0,1144771878.0,56,3.0,"","",0.0,17935.0,"http://replay274.valve.net/570/7884995336_438528141.dem.bz2",896255.0,1.0
21.0,7885012426,16059,"2024-08-07 06:01:44",1836,273,833659381.0,False,90,6634878903,"'0000011000000110'","'0000011110000100'","'00000011'","'00111111'",62,1,10,2,5,1,22,39,8629315.0,1.9866814447137065e+18,1.0,8629318.0,2.50801811205341e+18,1.0,202984325.0,1252616081.0,56,3.0,"","",2427.0,13772.0,"http://replay273.valve.net/570/7885012426_833659381.dem.bz2",896252.0,1.0
21.0,7885025132,16059,"2024-08-07 06:19:13",1705,274,455316357.0,True,90,6634888473,"'0000011100111110'","'0000011110000100'","'00111111'","'00110011'",164,1,10,2,5,1,30,23,8629014.0,2.0362241225902515e+18,1.0,9425656.0,2.497885570409092e+18,1.0,241467447.0,1622405666.0,56,3.0,0.0,10448.0,"","","http://replay274.valve.net/570/7885025132_455316357.dem.bz2",896255.0,1.0
21.0,7885026669,16312,"2024-08-07 06:20:40",1955,272,959372395.0,True,90,6634890919,"'0000011110110111'","'0000000111000100'","'00111111'","'00110011'",305,1,10,2,1,1,37,26,9330489.0,2.377407244595661e+18,1.0,8864178.0,2.289583009755689e+18,0.0,1649647648.0,1470752474.0,56,3.0,4742.0,9422.0,"","","http://replay272.valve.net/570/7885026669_959372395.dem.bz2",896256.0,1.0
21.0,7885042254,15901,"2024-08-07 06:45:02",1848,184,90270991.0,False,90,6634909074,"'0000011110000111'","'0000011110110110'","'00111011'","'00111111'",0,1,10,2,5,1,28,37,9486936.0,2.467493249703264e+18,0.0,9443831.0,2.444970812227472e+18,0.0,131774502.0,895486980.0,56,8.0,"","",7838.0,10114.0,"http://replay184.valve.net/570/7885042254_90270991.dem.bz2",896257.0,1.0
21.0,7885054004,16059,"2024-08-07 06:59:21",1531,273,438550633.0,False,90,6634907653,"'0000011000110111'","'0000011110110110'","'00001111'","'00111111'",173,1,10,2,5,1,33,37,9425660.0,2.464108573202956e+18,1.0,8629005.0,1.9720440230379745e+18,1.0,1621602027.0,1228355759.0,56,3.0,"","",4991.0,6721.0,"http://replay273.valve.net/570/7885054004_438550633.dem.bz2",896258.0,1.0
21.0,7885056863,16059,"2024-08-07 07:04:53",1912,273,1322777407.0,False,90,6634917754,"'0000011000100111'","'0000011110110100'","'00001111'","'00111111'",244,1,10,2,5,1,22,33,8629324.0,2.518145430787228e+18,1.0,9426115.0,2.471989872563605e+18,1.0,76082922.0,1068676453.0,56,3.0,"","",1506.0,15207.0,"http://replay273.valve.net/570/7885056863_1322777407.dem.bz2",896259.0,1.0
21.0,7885060435,16312,"2024-08-07 07:06:09",1146,272,536250213.0,False,90,6634909852,"'0000011100000100'","'0000011111110111'","'00110011'","'00111111'",130,1,10,2,5,1,10,33,8864178.0,2.289583009755689e+18,0.0,9330489.0,2.377407244595661e+18,1.0,1470752474.0,1649647648.0,56,3.0,"","",0.0,19155.0,"http://replay272.valve.net/570/7885060435_536250213.dem.bz2",896256.0,1.0
21.0,7885084850,16059,"2024-08-07 07:37:14",1289,273,311675209.0,True,90,6634931755,"'0000011110111111'","'0000011110000100'","'00111111'","'00111111'",157,1,10,2,5,1,25,15,8629005.0,1.9720440230379745e+18,1.0,9425660.0,2.464108573202956e+18,1.0,928499811.0,1621602027.0,56,3.0,0.0,12222.0,"","","http://replay273.valve.net/570/7885084850_311675209.dem.bz2",896258.0,1.0
21.0,7885087407,15901,"2024-08-07 07:39:20",1921,183,1022551092.0,False,90,6634942376,"'0000000100000111'","'0000011111110110'","'00110011'","'00111111'",151,1,10,2,1,1,13,29,9443831.0,2.444970812227472e+18,0.0,9486936.0,2.467493249703264e+18,0.0,895486980.0,131774502.0,56,8.0,"","",269.0,20312.0,"http://replay183.valve.net/570/7885087407_1022551092.dem.bz2",896257.0,1.0
21.0,7885088220,16312,"2024-08-07 07:40:16",2066,272,1083836057.0,True,90,6634944482,"'0000011110110110'","'0000000100000100'","'00111111'","'00110011'",149,1,10,2,1,1,40,25,8893837.0,1.9990664418614085e+18,0.0,9018528.0,2.0688824299388367e+18,0.0,1526386891.0,1552711645.0,56,3.0,6451.0,17486.0,"","","http://replay272.valve.net/570/7885088220_1083836057.dem.bz2",896260.0,1.0
21.0,7885094973,16059,"2024-08-07 07:48:48",1922,271,388390315.0,False,90,6634952440,"'0000011110000100'","'0000011100110100'","'00110011'","'00111111'",456,1,10,2,5,1,24,45,9426115.0,2.471989872563605e+18,1.0,8629324.0,2.518145430787228e+18,1.0,412910858.0,76082922.0,56,3.0,"","",9442.0,16757.0,"http://replay271.valve.net/570/7885094973_388390315.dem.bz2",896259.0,1.0
21.0,7885102617,16708,"2024-08-07 08:00:00",754,153,1456281044.0,True,90,6634953607,"'0000011111111111'","'0000011100110110'","'00111111'","'00111111'",81,1,10,2,5,1,17,1,9449099.0,2.503517607381353e+18,0.0,9098294.0,2.056501732702586e+18,0.0,108717482.0,398410583.0,56,5.0,36.0,12930.0,"","","http://replay153.valve.net/570/7885102617_1456281044.dem.bz2",896261.0,1.0
21.0,7885105608,16953,"2024-08-07 08:00:33",2047,272,1294858062.0,False,90,6634961313,"'0000000100000110'","'0000011111100000'","'00110011'","'00111110'",133,1,10,2,1,1,18,21,9247798.0,2.4697409345556777e+18,0.0,9466943.0,2.547430415563821e+18,1.0,196041577.0,369342470.0,56,3.0,"","",7182.0,12303.0,"http://replay272.valve.net/570/7885105608_1294858062.dem.bz2",896262.0,1.0
21.0,7885130806,16312,"2024-08-07 08:28:16",1750,274,1004525882.0,True,90,6634975229,"'0000011110110111'","'0000000110000100'","'00111111'","'00110011'",156,1,10,2,5,1,37,35,9018528.0,2.0688824299388367e+18,0.0,8893837.0,1.9990664418614085e+18,0.0,1552711645.0,1526386891.0,56,3.0,6403.0,14663.0,"","","http://replay274.valve.net/570/7885130806_1004525882.dem.bz2",896260.0,1.0
21.0,7885131578,15901,"2024-08-07 08:29:41",1635,186,1441338733.0,False,90,6634977993,"'0000011000000000'","'0000011110111110'","'00000011'","'00111111'",32,1,10,2,5,1,8,43,9443831.0,2.444970812227472e+18,0.0,9476660.0,2.510276327850889e+18,0.0,285284832.0,131774502.0,56,8.0,"","",0.0,28924.0,"http://replay186.valve.net/570/7885131578_1441338733.dem.bz2",889556.0,1.0
21.0,7885140863,16059,"2024-08-07 08:40:32",1331,274,290734402.0,False,90,6634978891,"'0000011110000111'","'0000011111111110'","'00110011'","'00111111'",539,1,10,2,5,1,7,16,8629324.0,2.518145430787228e+18,1.0,9426115.0,2.471989872563605e+18,1.0,1194935883.0,176158708.0,56,3.0,"","",39.0,13078.0,"http://replay274.valve.net/570/7885140863_290734402.dem.bz2",896259.0,1.0
21.0,7885154874,16708,"2024-08-07 08:54:06",3223,151,1656446206.0,True,90,6635019026,"'0000011000000100'","'0000000000000000'","'00100011'","'00000000'",22,1,10,2,5,1,39,42,9449099.0,2.503517607381353e+18,0.0,9098294.0,2.056501732702586e+18,0.0,108717482.0,887827120.0,56,5.0,3397.0,12558.0,"","","http://replay151.valve.net/570/7885154874_1656446206.dem.bz2",896261.0,1.0
21.0,7885157177,15898,"2024-08-07 09:00:37",2401,273,1978241455.0,False,90,6635016445,"'0000000000000000'","'0000011110110110'","'00000000'","'00111111'",209,1,10,2,5,1,19,25,8494848.0,2.5136412912575324e+18,0.0,9449748.0,2.4551046316292844e+18,0.0,935495351.0,417235485.0,56,3.0,"","",156.0,14908.0,"http://replay273.valve.net/570/7885157177_1978241455.dem.bz2",896264.0,1.0
