leagueid,match_id,radiant_team_id,radiant.name,radiant.tag,radiant_score,dire_team_id,dire.name,dire.tag,dire_score,radiant_win,start_date_time
16251,7986474273,9344855.0,,,35,8143111.0,,,9,True,2024-10-13 15:07:23
15901,7986547163,9530716.0,Air Defence,AD,37,9225431.0,TEIKO,,27,True,2024-10-13 15:48:57
16251,7986582894,9344855.0,,,35,9024302.0,SV1N,SV!N,46,False,2024-10-13 16:10:03
16251,7986582894,9344855.0,,,35,9024302.0,Palmolive,SV!N,46,False,2024-10-13 16:10:03
17119,7986595492,9247354.0,Team Falcons,FLCN,32,9303484.0,HEROIC,Heroic,33,False,2024-10-13 16:22:36
15901,7986634125,9225431.0,TEIKO,,35,9530716.0,Air Defence,AD,46,False,2024-10-13 16:39:52
16251,7986669845,9024302.0,SV1N,SV!N,19,9493574.0,BezCifr,BC,48,False,2024-10-13 17:02:20
16251,7986669845,9024302.0,Palmolive,SV!N,19,9493574.0,BezCifr,BC,48,False,2024-10-13 17:02:20
17111,7986670732,5014799.0,Nemiga Gaming,Nemiga,35,9247798.0,Passion UA,PassionUA,17,True,2024-10-13 17:03:17
17119,7986751548,9303484.0,HEROIC,Heroic,34,9247354.0,Team Falcons,FLCN,8,True,2024-10-13 18:01:36
15901,7986759798,9563873.0,,,32,9504550.0,Prodigy of God,POG,51,False,2024-10-13 17:59:50
17111,7986769835,9247798.0,Passion UA,PassionUA,42,5014799.0,Nemiga Gaming,Nemiga,18,True,2024-10-13 18:07:01
16635,7986852524,8850100.0,TOXIC TEAM,Tt,41,8850016.0,FLYING FORTUNE,Ff,25,True,2024-10-13 19:03:56
17111,7986856839,5014799.0,Nemiga Gaming,Nemiga,50,9247798.0,Passion UA,PassionUA,12,True,2024-10-13 19:06:12
15901,7986880006,9504550.0,Prodigy of God,POG,42,9563020.0,Elite Eclipse,,51,True,2024-10-13 19:22:14
16635,7986911894,8850016.0,FLYING FORTUNE,Ff,22,8850100.0,TOXIC TEAM,Tt,28,False,2024-10-13 19:47:48
16635,7986966740,8987220.0,HolyTeam,HT,32,8957156.0,Silent killer,sK,16,True,2024-10-13 20:34:31
16635,7987005260,8957156.0,Silent killer,sK,28,8987220.0,HolyTeam,HT,15,True,2024-10-13 21:13:28
16635,7987040222,8987220.0,HolyTeam,HT,36,8957156.0,Silent killer,sK,28,True,2024-10-13 21:55:21
16635,7987072808,8849833.0,VERTEX PACK,vP,30,8849837.0,FALL VICTIMS,FV,15,True,2024-10-13 22:42:13
16635,7987092383,8849837.0,FALL VICTIMS,FV,31,8849833.0,VERTEX PACK,vP,40,False,2024-10-13 23:14:52
16635,7987118327,8970060.0,Moonwalkers,MW,33,8849817.0,ZEUS THUNDER GOD,ZTG,21,True,2024-10-14 00:02:41
