date,player,1st_order_CON_score,2nd_order_CON_score,full_CON_score,pagerank,closeness,in_degree,out_degree,betweenness
5march2024,Hikaru,24,395,734,0.01812602542656773,0.2428525951976716,12,9,0.06235253514264893
5march2024,Fandorine,11,234,390,0.009747477550589558,0.1783543373708586,6,6,0.03506045212385001
5march2024,Njal28,14,316,496,0.013244464617999708,0.20670546036333612,6,5,0.03444732466990893
5march2024,Antipov_Mikhail_Al,20,359,541,0.0060895500431436276,0.17296273104163068,5,6,0.017507452786820983
5march2024,DavidGavrilescu18,2,19,35,0.001119753983932931,0.0,0,1,0.0
5march2024,Sanan_Sjugirov,22,262,436,0.006780099345283867,0.20061736125025048,3,5,0.013708633870489255
5march2024,Nemegejas,7,138,194,0.0024451467464222843,0.18771676977877766,1,1,0.0023537444431502726
5march2024,SnekkerAndersen,5,76,129,0.006557534093429451,0.2008991272070626,3,2,0.008178255220916171
5march2024,AldokhinIvan,3,44,74,0.002421997722791022,0.17746920418291387,2,1,0.0016468282779994652
5march2024,maciek_92,8,123,185,0.005212622975959458,0.21445304133647464,3,1,0.0028269656908149854
5march2024,LikeWater,5,68,95,0.003447197639828834,0.17486574397485158,2,1,0.008956591112460745
5march2024,GelmanAlexander,0,0,0,0.0018347116202281626,0.16587483617300133,1,0,0.0
5march2024,nrvisakh,1,22,35,0.001119753983932931,0.0,0,2,0.0
5march2024,JSPrepz,7,154,215,0.005046883443266515,0.19487762748151033,4,1,0.005591628647262055
5march2024,GMG,0,0,0,0.011064296748802141,0.21215925394548063,3,0,0.0
5march2024,MagnusCarlsen,40,660,991,0.017153089245425,0.24409586786933204,10,11,0.08449036786351372
5march2024,viviania,12,204,297,0.004060057420209473,0.15497310787803745,2,2,0.006217617597542325
5march2024,XDPS,7,109,200,0.010223598062176695,0.21317463274430487,7,4,0.02131326204136101
5march2024,Miguelito,5,62,109,0.001119753983932931,0.0,0,2,0.0
5march2024,manitodeplomo,18,324,457,0.001119753983932931,0.0,0,5,0.0
5march2024,Harry_Rakkel,12,126,204,0.0038286186493353743,0.18456797235023042,2,3,0.006365647901772582
5march2024,MyDream003,0,0,0,0.0036532107730853696,0.18171213208901651,1,0,0.0
5march2024,lilleper1,10,128,212,0.004205951288650418,0.20670546036333612,2,5,0.014389951660731605
5march2024,noblerone,3,21,31,0.001119753983932931,0.0,0,1,0.0
5march2024,BigAl,7,79,143,0.001119753983932931,0.0,0,1,0.0
5march2024,Alphafischer2019,13,271,406,0.001559953017740406,0.005952380952380952,1,4,0.006446188340807174
5march2024,Shtembuliak,17,261,370,0.007400186566693284,0.22350027901785713,4,2,0.008308896509569152
5march2024,DanielNaroditsky,18,353,551,0.00882083301090924,0.1907202380952381,5,6,0.0273901897981014
5march2024,maximnovik,0,0,0,0.0022584689744883793,0.1709726443768997,1,0,0.0
5march2024,aa175,0,0,0,0.002145695566084784,0.15552995391705068,1,0,0.0
5march2024,Harsha_Bharathakoti,3,50,98,0.0048279579136284185,0.1907202380952381,3,4,0.013827083523992562
5march2024,Casper,0,0,0,0.0032309800239727427,0.17532467532467533,2,0,0.0
5march2024,bazar-wokzal,0,0,0,0.0027489270403727416,0.1833242802824552,1,0,0.0
5march2024,Hananmo,0,0,0,0.003254754880100073,0.1723991145922016,1,0,0.0
5march2024,Gunner214,5,68,95,0.001119753983932931,0.0,0,1,0.0
5march2024,wonderfultime,16,238,339,0.012550598240071209,0.21705641664860176,5,5,0.028091745853797433
5march2024,Rutricks,10,181,262,0.001119753983932931,0.0,0,2,0.0
5march2024,Dyadya81,12,222,326,0.006381466087514678,0.20203415052461662,4,3,0.023311506809297056
5march2024,lefonghua,5,46,74,0.001119753983932931,0.0,0,1,0.0
5march2024,Rikikits,13,195,282,0.00583713969838739,0.20376093813593815,4,2,0.011108014493268988
5march2024,Yan_Dyomin2010,0,0,0,0.001595658339063011,0.004464285714285714,1,0,0.0
5march2024,ural58,0,0,0,0.001906212059283092,0.15098419325976736,1,0,0.0
5march2024,Hamisandwich,0,0,0,0.003291689076543678,0.16996810475071344,1,0,0.0
5march2024,Genghis_K,10,286,403,0.00896818905058286,0.20912306808688388,6,3,0.023447166599740128
5march2024,FoggyMorning,0,0,0,0.002079791149582992,0.14896277769604238,1,0,0.0
5march2024,Mikhail_Golubev,9,246,329,0.0028317200459739783,0.18698062558356676,1,1,0.0016817315674218297
5march2024,Manukyan_Artak,5,151,204,0.001119753983932931,0.0,0,1,0.0
5march2024,MFatigue,0,0,0,0.001559953017740406,0.005952380952380952,1,0,0.0
5march2024,GoltsevDmitry2000,4,111,161,0.003660159247120056,0.16632578903654485,1,2,0.004498527354616259
5march2024,BardArtem,7,114,158,0.001119753983932931,0.0,0,1,0.0
5march2024,Sina_Movahed,12,232,345,0.0057922966117016274,0.20347109327372487,4,4,0.023471102243723944
5march2024,GianmarcoVaR,5,52,99,0.005798278952020611,0.18996039650920132,4,2,0.00754779322304146
5march2024,Slovak_fighter2000,2,22,38,0.001119753983932931,0.0,0,1,0.0
5march2024,js20000,5,90,124,0.001119753983932931,0.0,0,1,0.0
5march2024,HamedWafa4,3,44,74,0.0051263462022958246,0.21705641664860176,4,1,0.0028120441359255886
5march2024,2346PL,0,0,0,0.0024451467464222843,0.1888287952256621,1,0,0.0
5march2024,Blitzstream,11,241,308,0.0027489270403727416,0.18244920736151604,1,1,0.0035646205006143487
5march2024,Jospem,29,329,599,0.017691635278001636,0.26736481975967963,9,8,0.06681118614321936
5march2024,alexrustemov,5,90,149,0.0036624564473464174,0.16254565746753247,1,3,0.007186250625246178
5march2024,Malev212,5,52,95,0.001119753983932931,0.0,0,2,0.0
5march2024,xxysoul6,23,439,610,0.005374777904055466,0.220741016313933,3,3,0.013335859302521349
5march2024,Bykov_Egor,7,125,184,0.0025003267573374026,0.1465575600117096,1,2,0.0026511095006850924
5march2024,rdarruda,0,0,0,0.002369423262101889,0.15552995391705068,1,0,0.0
5march2024,BogdanDeac,15,166,354,0.007738037588532911,0.17857700196183343,6,9,0.030249691699094892
5march2024,baki83,11,307,425,0.003508138252657337,0.1850455091480318,2,3,0.009223553968008646
5march2024,FabianoCaruana,5,70,122,0.0037007357506329015,0.1838562706573632,3,4,0.009215340505896468
5march2024,Leonid_Starozhilov,14,245,354,0.001119753983932931,0.0,0,2,0.0
5march2024,ShadowKing71,6,50,81,0.001119753983932931,0.0,0,1,0.0
5march2024,Emp3rador,2,57,92,0.001977014719875816,0.1334330023987207,1,1,0.0006380172584728959
5march2024,Polish_fighter3000,39,592,816,0.014550961389416079,0.23603989863272046,9,9,0.05784815184103826
5march2024,vi_pranav,7,114,161,0.006744529205266811,0.1704888898348374,3,2,0.013664061943910597
5march2024,BeanScreen,3,27,47,0.001119753983932931,0.0,0,1,0.0
5march2024,Meri-Arabidze,4,66,107,0.001119753983932931,0.0,0,1,0.0
5march2024,AlexeiShirov,9,203,303,0.008148448453989526,0.2210821925369839,4,4,0.02510889718656234
5march2024,KNVB,8,123,185,0.002456370113722391,0.1794732478938878,1,1,0.0015892182083831333
5march2024,Firouzja2003,32,585,797,0.008017401801269268,0.20640718408575554,6,6,0.03298567639588424
5march2024,xamax2000,0,0,0,0.0013101157259849628,0.004464285714285714,1,0,0.0
5march2024,Eagle_2019,4,27,49,0.005137669864508762,0.1776896628216504,2,1,0.0021682720173271095
5march2024,NikoTheodorou,17,294,426,0.009540872453452507,0.20289387031408307,4,4,0.028607983110025655
5march2024,Kiborg95,8,209,280,0.001119753983932931,0.0,0,1,0.0
5march2024,Mr_Heisenberg13,17,335,454,0.008269107246372413,0.24040366146458583,4,3,0.020250471679669552
5march2024,Mikasinski,10,209,281,0.003987364964292975,0.19303667823404666,2,2,0.0084843415490837
5march2024,WindWhistler11,5,106,142,0.001119753983932931,0.0,0,1,0.0
5march2024,chessllermo,18,332,456,0.001119753983932931,0.0,0,2,0.0
5march2024,ameetghasi100,19,332,473,0.005943872901238705,0.20061736125025048,4,3,0.024760745904205392
5march2024,Jumbo,7,53,128,0.003811211147362911,0.19123018525592056,3,3,0.008232258112643281
5march2024,Yaacovn,0,0,0,0.004987790159232927,0.16663923633969716,1,0,0.0
5march2024,CarlosjPineror,17,266,395,0.006627520256297286,0.18362025490555658,3,5,0.018091304798793992
5march2024,Agibileg,4,90,124,0.001119753983932931,0.0,0,1,0.0
5march2024,OPQRC,0,0,0,0.0025765534204639723,0.18216984526808205,1,0,0.0
5march2024,Goryachkina,17,261,370,0.001119753983932931,0.0,0,2,0.0
5march2024,Igor_Lysyj,11,241,308,0.0035220302694980226,0.17550942156003507,2,1,0.0017319960495408924
5march2024,Beca95,10,170,276,0.005892419672265032,0.14566209630491708,2,4,0.007723335647642981
5march2024,IlanSchnaider,8,123,185,0.001119753983932931,0.0,0,1,0.0
5march2024,NoHeThTo,0,0,0,0.0022050384418208896,0.1732249786142002,1,0,0.0
5march2024,tgpgoat,7,138,194,0.001119753983932931,0.0,0,1,0.0
5march2024,Indianlad,18,322,458,0.008125549401548077,0.20061736125025048,5,4,0.024947189421030132
5march2024,Volodar_Murzin,15,253,382,0.007493720061588867,0.24963381949638497,4,4,0.02921478368988086
5march2024,Oleksandr_Bortnyk,28,404,649,0.013398025234471287,0.2147750429000429,8,10,0.04612314446355123
5march2024,MrLion3000,5,46,74,0.001119753983932931,0.0,0,1,0.0
5march2024,moro182,5,79,133,0.0051658753362932,0.20760548413850302,3,2,0.0056493658262091245
5march2024,MathiasWomacka,0,0,0,0.002999561800527425,0.20229770229770233,1,0,0.0
5march2024,GMAkobianSTL,0,0,0,0.004609883681915963,0.2000592768227623,2,0,0.0
5march2024,Iball95,16,268,408,0.0033023859150894735,0.1634744897959184,2,5,0.01142280427594329
5march2024,stollenmonster,2,77,128,0.008142887537294453,0.21639966500972552,5,2,0.014809230653190853
5march2024,Shuvalov,11,241,308,0.001119753983932931,0.0,0,1,0.0
12march2024,bascheyaro,12,242,344,0.005797350421943368,0.21736656690360392,4,2,0.007847563516879022
12march2024,Abund,1,87,115,0.0011809682674214803,0.0,0,1,0.0
12march2024,mishanick,26,651,916,0.01164013376479387,0.24269876079086608,11,8,0.041429055205651995
12march2024,rasmussvane,17,302,491,0.00894517427243146,0.18340304082491582,5,5,0.01707870898600872
12march2024,Mikhail_Bryakin,5,49,92,0.0011809682674214803,0.0,0,1,0.0
12march2024,Sam_ChessMood,9,176,277,0.005196197021280946,0.2199586724714493,4,6,0.025257590050871713
12march2024,Szparu,0,0,0,0.003022251885107049,0.19560878243512972,1,0,0.0
12march2024,Korchmar_Vasiliy,6,40,69,0.0020040119807014857,0.1828834854684713,1,1,0.0010405006755135953
12march2024,Zhigalko_Sergei,23,400,563,0.0034914006566727587,0.1428271468371026,2,4,0.009030269006044199
12march2024,Matibar,0,0,1,0.0023877109564412547,0.19768028240040342,1,1,0.0036175710594315244
12march2024,igorkovalenko,0,0,0,0.0011809682674214803,0.0,0,1,0.0
12march2024,oskariot,5,156,233,0.009499527361565984,0.1924228625048297,2,1,0.010995754891103727
12march2024,TheCavemanChess,8,292,394,0.0021234743625797815,0.15900953293194672,1,1,0.0010763009600218902
12march2024,Dr_troll,0,0,0,0.0023877109564412547,0.19768028240040342,1,0,0.0
12march2024,HansOnTwitch,31,766,1028,0.02114128034332207,0.27355029817953547,11,8,0.06728649884604998
12march2024,Casablanca,2,11,24,0.0011809682674214803,0.0,0,1,0.0
12march2024,Noki102,4,48,69,0.0011809682674214803,0.0,0,1,0.0
12march2024,ketster,0,0,0,0.0020040119807014857,0.18352059925093633,1,0,0.0
12march2024,FaustinoOro,15,302,430,0.0011809682674214803,0.0,0,2,0.0
12march2024,tptagain,7,160,246,0.013135430994077482,0.22261334610472544,4,3,0.018067692169806863
12march2024,Msb2,19,522,843,0.01199770127173566,0.22033402856781698,10,9,0.04041255073213299
12march2024,vugarrasulov,14,389,527,0.004729934680640919,0.22494031487933927,2,4,0.016180869353226476
12march2024,rezamahdavi2008,10,241,327,0.0011809682674214803,0.0,0,1,0.0
12march2024,Fighterman91,0,0,0,0.004245740960371152,0.19047619047619047,2,0,0.0
12march2024,jcibarra,1,40,55,0.007711208351313769,0.17760074379744256,3,1,0.008166607473778016
12march2024,Jarming,0,0,0,0.002419014431059397,0.1664543524416136,1,0,0.0
12march2024,GalaxyRoman,6,40,69,0.004727988355031355,0.20892514682967758,2,1,0.004084209885243474
12march2024,IMRosen,0,0,0,0.002740587454241806,0.2041666666666667,1,0,0.0
12march2024,viktorskliarov,10,263,348,0.0011809682674214803,0.0,0,1,0.0
12march2024,Kosak12,4,138,192,0.0011809682674214803,0.0,0,1,0.0
12march2024,TenisMaster,10,148,225,0.0011809682674214803,0.0,0,1,0.0
12march2024,GMKrikor,29,652,862,0.0031289710208862636,0.18766822782084408,2,4,0.004499108710513354
12march2024,Airquake,0,0,0,0.001917155615372538,0.17306843267108168,1,0,0.0
12march2024,BilodeauA,60,918,1338,0.014122101501512637,0.24829950142450144,9,11,0.056780070216534445
12march2024,atbenina64,5,62,89,0.0011809682674214803,0.0,0,1,0.0
12march2024,santosalberto1987,20,418,538,0.0011809682674214803,0.0,0,2,0.0
12march2024,Aygehovit1992,11,248,345,0.002314041357896615,0.17238416654304506,1,3,0.004275134430006122
12march2024,LiamPutnam2008,16,213,312,0.002184788680648237,0.004629629629629629,1,3,0.0035099052540913003
12march2024,ansko1999,3,119,155,0.0011809682674214803,0.0,0,1,0.0
12march2024,FairChess_on_YouTube,29,667,1014,0.0181206934780064,0.2587489794403622,11,8,0.04579783897515849
12march2024,NikolaGry,0,0,0,0.0031152535188299314,0.17973406694176983,1,0,0.0
12march2024,Fonsofan,0,0,0,0.0023877109564412547,0.19768028240040342,1,0,0.0
12march2024,artin10862,1,3,11,0.003960911630677393,0.1655330009496676,1,1,0.0012449938507755052
12march2024,Peng_Li-Min,12,228,305,0.002694898735886282,0.17907869728258077,1,2,0.0024239355844652994
12march2024,Bauman_Guy,22,356,497,0.003211033112343222,0.16877874606632776,2,3,0.00689551165649357
12march2024,AlexPapasimakopoulos,2,94,141,0.0011809682674214803,0.0,0,1,0.0
12march2024,ChessLover0108,12,322,449,0.009362415063538831,0.22033402856781698,5,3,0.014199917432314075
12march2024,ViIIagra,1,36,59,0.0034406755854756907,0.19622453000112575,2,1,0.0021900739584848105
12march2024,Rodalquilar,3,33,57,0.004569208182074337,0.19445141677822403,2,2,0.010541283621871487
12march2024,VojtechPlat,0,0,0,0.0031388351968116507,0.1967871485943775,2,0,0.0
12march2024,AlexTruskavetsky,0,0,0,0.0029894904500593804,0.14311792625045636,1,0,0.0
12march2024,sergoy,29,657,915,0.0077304976889338815,0.226916943305344,4,8,0.026192567935838167
12march2024,AnishOnYoutube,7,151,266,0.007484438220365131,0.21201271057592896,6,4,0.02103942479426975
12march2024,SaqoChess_Coach,1,9,25,0.00270118825563701,0.14926675230143438,1,1,0.0013677146138386445
12march2024,kingofthenil,8,145,235,0.005947185341778045,0.19772701491690772,2,3,0.01045375134603171
12march2024,mr_gustavo,0,0,0,0.002740587454241806,0.2041666666666667,1,0,0.0
12march2024,Rud_2008,29,505,681,0.002161038918145206,0.16617212450545785,1,5,0.003356239833953012
12march2024,subham777,10,195,277,0.0011809682674214803,0.0,0,1,0.0
12march2024,sergiochess83,8,253,360,0.0029308788730394277,0.18524496519474998,2,3,0.009704261105689893
12march2024,Hrant_ChessMood,4,44,78,0.0077899142407433135,0.16638626384116076,2,2,0.010545566501638848
12march2024,AlmasRakhmatullaev,29,565,777,0.008610154443765842,0.2184699504919471,4,4,0.017986325892539085
12march2024,N18player,3,41,79,0.0011809682674214803,0.0,0,1,0.0
12march2024,VladimirKramnik,12,323,444,0.006647472324994958,0.19128257887517147,4,4,0.010443104872206937
12march2024,SchmakAttack,24,510,696,0.006605817677110756,0.2199586724714493,4,3,0.01721331032021296
12march2024,Payyappat,0,0,0,0.003106068781066772,0.19590204897551222,1,0,0.0
12march2024,FormerProdigy,20,374,565,0.012037110114433699,0.2099442938873833,5,5,0.01482043618035011
12march2024,SpeedofLight0,4,78,149,0.006037309781506231,0.21271126975410337,4,5,0.024862808051600033
12march2024,Byniolus,8,173,256,0.00416644792671811,0.1924228625048297,2,2,0.002388268224024038
12march2024,Adar_07,6,170,268,0.00948035959498362,0.1950388832941703,4,3,0.027714639831887877
12march2024,Macho_2006,8,221,352,0.008740859674479457,0.20397431396641508,5,4,0.015442827742282427
12march2024,CarlosAlbornoz,28,463,655,0.007037925589497589,0.22377078117979332,5,4,0.014228285183597535
12march2024,PepeCuenca,2,103,142,0.0027715569073563516,0.1672483688351564,1,1,0.0014818403674992822
12march2024,ChessSwole,14,326,448,0.0011809682674214803,0.0,0,2,0.0
12march2024,Jagerrmeisterr,4,127,180,0.0011809682674214803,0.0,0,2,0.0
12march2024,Andrei_Skvortsov,0,0,0,0.003022251885107049,0.19560878243512972,1,0,0.0
12march2024,Anton_Demchenko,31,554,799,0.011344178255085857,0.22184835178821433,6,4,0.022845087365190513
12march2024,mac0504,4,59,94,0.0011809682674214803,0.0,0,1,0.0
12march2024,NikitaShandrygin,7,127,172,0.0011809682674214803,0.0,0,1,0.0
12march2024,lamomiajunior,5,152,219,0.00592913698729834,0.19328703703703703,2,2,0.008918771557660445
12march2024,CaspiIsrael,9,158,211,0.0024837237124210373,0.19474470699960894,1,1,0.0018964069593914552
12march2024,DenLaz,33,890,1215,0.014539701937758196,0.23306090386415296,9,7,0.044028617306090395
12march2024,K_A_S_T_O_R,9,158,211,0.0011809682674214803,0.0,0,1,0.0
12march2024,ArtemDyachuk,0,0,0,0.0025804158739547774,0.1830065359477124,1,0,0.0
12march2024,GaiozNigalidze,10,263,348,0.0011809682674214803,0.0,0,1,0.0
12march2024,RantomOpening,9,267,379,0.0011809682674214803,0.0,0,1,0.0
12march2024,platy3,25,553,784,0.008441067956700967,0.23647571564238232,6,5,0.02506348556900153
12march2024,ContrVersia,9,267,379,0.003583353076479834,0.19357682269976123,2,1,0.001627823081311453
12march2024,Zq1,0,0,0,0.003036811089154736,0.1872015281757402,2,0,0.0
12march2024,TigrVShlyape,18,314,469,0.005902305155627945,0.16768278018278018,4,3,0.006781829704575774
12march2024,betta2004,8,292,394,0.0011809682674214803,0.0,0,1,0.0
12march2024,vovachesss,15,266,370,0.0043591509846297605,0.20205906219208253,2,3,0.007432989055343393
12march2024,HeartAblaze,1,17,28,0.005491000914726383,0.16790083321292684,2,1,0.0051959335106944934
12march2024,GMSrinath,7,81,133,0.004693006443555531,0.19986956771012498,3,2,0.004097330975560951
12march2024,Rud_Makarian,23,464,725,0.015164009711412069,0.2582314814814815,11,7,0.03851044104480338
12march2024,KuzubovYuriy,17,249,411,0.00712276110174708,0.2313902163812558,5,4,0.013216294048202395
12march2024,shimastream,31,525,879,0.014363334037660753,0.2502243037611255,9,8,0.04789866026065832
12march2024,MatthewG-p4p,19,408,566,0.009949072807135962,0.23475589225589227,6,4,0.030513268994788952
12march2024,ChessQueen,2,103,142,0.0011809682674214803,0.0,0,1,0.0
12march2024,The_Machine04,20,422,605,0.0043735476278405,0.18821536551128387,2,3,0.005776710130715298
12march2024,Seochesspie,26,464,653,0.0030061288140372064,0.1771134989584921,2,3,0.005301391432987379
