username,white_wins,black_wins,white_games,black_games,total_wins,total_games,win_proportion_white,win_proportion_black,win_proportion
newyorkmouse,60.0,55.0,128.0,129.0,115.0,257.0,0.46875,0.4263565891472868,0.4474708171206226
nfds,10.0,6.0,21.0,15.0,16.0,36.0,0.47619047619047616,0.4,0.4444444444444444
nickVet,6.0,4.0,9.0,9.0,10.0,18.0,0.6666666666666666,0.4444444444444444,0.5555555555555556
nickmatta,12.0,8.0,26.0,22.0,20.0,48.0,0.46153846153846156,0.36363636363636365,0.4166666666666667
nicolai1950,23.0,31.0,57.0,63.0,54.0,120.0,0.40350877192982454,0.49206349206349204,0.45
nicolasbatista3,13.0,14.0,35.0,37.0,27.0,72.0,0.37142857142857144,0.3783783783783784,0.375
nicolasulaneobelassi,2.0,3.0,6.0,5.0,5.0,11.0,0.3333333333333333,0.6,0.45454545454545453
nicolochessit,67.0,41.0,121.0,122.0,108.0,243.0,0.5537190082644629,0.3360655737704918,0.4444444444444444
nihalsarin,130.0,124.0,180.0,175.0,254.0,355.0,0.7222222222222222,0.7085714285714285,0.7154929577464789
nikitadovbnya2008,9.0,4.0,20.0,23.0,13.0,43.0,0.45,0.17391304347826086,0.3023255813953488
nikitakhoroshev,12.0,5.0,31.0,31.0,17.0,62.0,0.3870967741935484,0.16129032258064516,0.27419354838709675
ninguno46,69.0,60.0,140.0,141.0,129.0,281.0,0.4928571428571429,0.425531914893617,0.45907473309608543
ningyzhou,20.0,16.0,52.0,52.0,36.0,104.0,0.38461538461538464,0.3076923076923077,0.34615384615384615
ninjatrick,28.0,28.0,56.0,57.0,56.0,113.0,0.5,0.49122807017543857,0.49557522123893805
nitpicker,105.0,100.0,318.0,346.0,205.0,664.0,0.330188679245283,0.28901734104046245,0.30873493975903615
nj123456,14.0,11.0,32.0,43.0,25.0,75.0,0.4375,0.2558139534883721,0.3333333333333333
noblerone,79.0,68.0,183.0,195.0,147.0,378.0,0.43169398907103823,0.3487179487179487,0.3888888888888889
nobodyperfect13,2.0,2.0,5.0,5.0,4.0,10.0,0.4,0.4,0.4
nochewycandy,37.0,37.0,73.0,76.0,74.0,149.0,0.5068493150684932,0.4868421052631579,0.4966442953020134
nocnypako,19.0,13.0,28.0,30.0,32.0,58.0,0.6785714285714286,0.43333333333333335,0.5517241379310345
nomel07,1.0,3.0,4.0,7.0,4.0,11.0,0.25,0.42857142857142855,0.36363636363636365
noret,5.0,6.0,16.0,23.0,11.0,39.0,0.3125,0.2608695652173913,0.28205128205128205
northridgehawk,33.0,17.0,75.0,63.0,50.0,138.0,0.44,0.2698412698412698,0.36231884057971014
norwaytoadog,27.0,24.0,82.0,88.0,51.0,170.0,0.32926829268292684,0.2727272727272727,0.3
novocane,4.0,2.0,9.0,6.0,6.0,15.0,0.4444444444444444,0.3333333333333333,0.4
npaipal,14.0,8.0,26.0,28.0,22.0,54.0,0.5384615384615384,0.2857142857142857,0.4074074074074074
nrvignesh,3.0,4.0,6.0,5.0,7.0,11.0,0.5,0.8,0.6363636363636364
nrvisakh,25.0,17.0,34.0,31.0,42.0,65.0,0.7352941176470589,0.5483870967741935,0.6461538461538462
nuadvaga,1.0,2.0,3.0,3.0,3.0,6.0,0.3333333333333333,0.6666666666666666,0.5
nurgyulsalimova,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
oganromchess,1.0,1.0,4.0,4.0,2.0,8.0,0.25,0.25,0.25
oggy1984,9.0,3.0,13.0,10.0,12.0,23.0,0.6923076923076923,0.3,0.5217391304347826
ogpin,3.0,2.0,10.0,9.0,5.0,19.0,0.3,0.2222222222222222,0.2631578947368421
olakenn,2.0,2.0,20.0,25.0,4.0,45.0,0.1,0.08,0.08888888888888889
olawsson,7.0,7.0,32.0,33.0,14.0,65.0,0.21875,0.21212121212121213,0.2153846153846154
olderson,6.0,7.0,19.0,20.0,13.0,39.0,0.3157894736842105,0.35,0.3333333333333333
olga-belka,2.0,1.0,5.0,5.0,3.0,10.0,0.4,0.2,0.3
olgerts_indricans,2.0,0.0,3.0,3.0,2.0,6.0,0.6666666666666666,0.0,0.3333333333333333
olintoarthur,39.0,29.0,135.0,147.0,68.0,282.0,0.28888888888888886,0.19727891156462585,0.24113475177304963
olksuna,5.0,8.0,12.0,10.0,13.0,22.0,0.4166666666666667,0.8,0.5909090909090909
omeed_87,2.0,2.0,6.0,5.0,4.0,11.0,0.3333333333333333,0.4,0.36363636363636365
omeganebulapegasus,3.0,1.0,4.0,2.0,4.0,6.0,0.75,0.5,0.6666666666666666
omer1997,17.0,14.0,29.0,31.0,31.0,60.0,0.5862068965517241,0.45161290322580644,0.5166666666666667
omulcafea,5.0,4.0,12.0,8.0,9.0,20.0,0.4166666666666667,0.5,0.45
oneshot007,3.0,3.0,10.0,6.0,6.0,16.0,0.3,0.5,0.375
only_strong_moves,184.0,183.0,360.0,365.0,367.0,725.0,0.5111111111111111,0.5013698630136987,0.5062068965517241
onnoelgersma,2.0,2.0,2.0,5.0,4.0,7.0,1.0,0.4,0.5714285714285714
onyshchuk_v,108.0,96.0,162.0,158.0,204.0,320.0,0.6666666666666666,0.6075949367088608,0.6375
oogee,1.0,1.0,4.0,2.0,2.0,6.0,0.25,0.5,0.3333333333333333
optikbaskan,3.0,2.0,6.0,5.0,5.0,11.0,0.5,0.4,0.45454545454545453
orackbbama,5.0,4.0,11.0,10.0,9.0,21.0,0.45454545454545453,0.4,0.42857142857142855
orestn,3.0,1.0,5.0,4.0,4.0,9.0,0.6,0.25,0.4444444444444444
orkinyo12345,10.0,11.0,18.0,17.0,21.0,35.0,0.5555555555555556,0.6470588235294118,0.6
osh1ro,9.0,9.0,16.0,12.0,18.0,28.0,0.5625,0.75,0.6428571428571429
osielchesslover2011,21.0,14.0,53.0,60.0,35.0,113.0,0.39622641509433965,0.23333333333333334,0.30973451327433627
oskariot,42.0,34.0,69.0,71.0,76.0,140.0,0.6086956521739131,0.4788732394366197,0.5428571428571428
otrov-11,20.0,14.0,36.0,36.0,34.0,72.0,0.5555555555555556,0.3888888888888889,0.4722222222222222
oykuince,1.0,2.0,3.0,6.0,3.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
ozates,172.0,142.0,321.0,324.0,314.0,645.0,0.5358255451713395,0.4382716049382716,0.4868217054263566
ozen_metehan,10.0,15.0,38.0,37.0,25.0,75.0,0.2631578947368421,0.40540540540540543,0.3333333333333333
pablo1067,5.0,4.0,9.0,12.0,9.0,21.0,0.5555555555555556,0.3333333333333333,0.42857142857142855
pablovik,1.0,2.0,9.0,11.0,3.0,20.0,0.1111111111111111,0.18181818181818182,0.15
paladin_ll,1.0,0.0,3.0,2.0,1.0,5.0,0.3333333333333333,0.0,0.2
palombie,1.0,0.0,4.0,1.0,1.0,5.0,0.25,0.0,0.2
pandamaster3000,1.0,2.0,5.0,6.0,3.0,11.0,0.2,0.3333333333333333,0.2727272727272727
panter1307,1.0,0.0,8.0,7.0,1.0,15.0,0.125,0.0,0.06666666666666667
papakwnnov,5.0,5.0,10.0,11.0,10.0,21.0,0.5,0.45454545454545453,0.47619047619047616
papaoutai,1.0,0.0,2.0,3.0,1.0,5.0,0.5,0.0,0.2
paranoyak,3.0,4.0,8.0,8.0,7.0,16.0,0.375,0.5,0.4375
pariasortega,1.0,1.0,5.0,6.0,2.0,11.0,0.2,0.16666666666666666,0.18181818181818182
parnali1611,2.0,2.0,5.0,6.0,4.0,11.0,0.4,0.3333333333333333,0.36363636363636365
pasteta13,7.0,4.0,17.0,13.0,11.0,30.0,0.4117647058823529,0.3076923076923077,0.36666666666666664
patrisiii123,9.0,11.0,31.0,32.0,20.0,63.0,0.2903225806451613,0.34375,0.31746031746031744
patzer-reloaded,81.0,66.0,223.0,222.0,147.0,445.0,0.3632286995515695,0.2972972972972973,0.3303370786516854
paulachess,1.0,2.0,3.0,4.0,3.0,7.0,0.3333333333333333,0.5,0.42857142857142855
pauliukevicius,22.0,31.0,51.0,63.0,53.0,114.0,0.43137254901960786,0.49206349206349204,0.4649122807017544
pavelalexandru07,7.0,7.0,14.0,16.0,14.0,30.0,0.5,0.4375,0.4666666666666667
pavet,12.0,15.0,27.0,27.0,27.0,54.0,0.4444444444444444,0.5555555555555556,0.5
pavlitas17,3.0,2.0,6.0,5.0,5.0,11.0,0.5,0.4,0.45454545454545453
pawn0209,7.0,7.0,18.0,22.0,14.0,40.0,0.3888888888888889,0.3181818181818182,0.35
pedro_gines,8.0,8.0,13.0,15.0,16.0,28.0,0.6153846153846154,0.5333333333333333,0.5714285714285714
pedroholly22,5.0,6.0,16.0,16.0,11.0,32.0,0.3125,0.375,0.34375
penguingm1,136.0,118.0,200.0,192.0,254.0,392.0,0.68,0.6145833333333334,0.6479591836734694
pescadoazul,2.0,1.0,3.0,2.0,3.0,5.0,0.6666666666666666,0.5,0.6
petearrpan,4.0,2.0,13.0,7.0,6.0,20.0,0.3076923076923077,0.2857142857142857,0.3
petr577,62.0,52.0,131.0,131.0,114.0,262.0,0.4732824427480916,0.3969465648854962,0.4351145038167939
pfalcon1949,32.0,32.0,131.0,146.0,64.0,277.0,0.24427480916030533,0.2191780821917808,0.23104693140794225
phantom19801127,4.0,2.0,6.0,5.0,6.0,11.0,0.6666666666666666,0.4,0.5454545454545454
pheonixking2000,37.0,27.0,51.0,43.0,64.0,94.0,0.7254901960784313,0.627906976744186,0.6808510638297872
picturesquecheck,94.0,58.0,209.0,197.0,152.0,406.0,0.44976076555023925,0.29441624365482233,0.37438423645320196
pifion,5.0,2.0,9.0,7.0,7.0,16.0,0.5555555555555556,0.2857142857142857,0.4375
pinelone,76.0,54.0,204.0,200.0,130.0,404.0,0.37254901960784315,0.27,0.3217821782178218
pinguino120,8.0,10.0,26.0,23.0,18.0,49.0,0.3076923076923077,0.43478260869565216,0.3673469387755102
pirulillo,49.0,48.0,152.0,158.0,97.0,310.0,0.3223684210526316,0.3037974683544304,0.31290322580645163
platy3,173.0,137.0,247.0,246.0,310.0,493.0,0.7004048582995951,0.556910569105691,0.6288032454361054
playablecharacter,8.0,5.0,16.0,20.0,13.0,36.0,0.5,0.25,0.3611111111111111
ploddingpawn,5.0,3.0,9.0,9.0,8.0,18.0,0.5555555555555556,0.3333333333333333,0.4444444444444444
ploxoi,65.0,69.0,161.0,181.0,134.0,342.0,0.40372670807453415,0.3812154696132597,0.391812865497076
pma83,2.0,3.0,4.0,6.0,5.0,10.0,0.5,0.5,0.5
pnaibaf,2.0,4.0,5.0,6.0,6.0,11.0,0.4,0.6666666666666666,0.5454545454545454
pompey831,5.0,2.0,11.0,11.0,7.0,22.0,0.45454545454545453,0.18181818181818182,0.3181818181818182
pooh2012,45.0,45.0,92.0,92.0,90.0,184.0,0.4891304347826087,0.4891304347826087,0.4891304347826087
popov_m,7.0,4.0,11.0,11.0,11.0,22.0,0.6363636363636364,0.36363636363636365,0.5
poseidon5191,1.0,0.0,2.0,2.0,1.0,4.0,0.5,0.0,0.25
pospisku,4.0,4.0,8.0,11.0,8.0,19.0,0.5,0.36363636363636365,0.42105263157894735
pouya21,39.0,36.0,62.0,61.0,75.0,123.0,0.6290322580645161,0.5901639344262295,0.6097560975609756
powermove,11.0,8.0,38.0,46.0,19.0,84.0,0.2894736842105263,0.17391304347826086,0.2261904761904762
powerofapoint,3.0,3.0,6.0,5.0,6.0,11.0,0.5,0.6,0.5454545454545454
pr1105,32.0,24.0,65.0,68.0,56.0,133.0,0.49230769230769234,0.35294117647058826,0.42105263157894735
prakharbajaj21,18.0,20.0,45.0,54.0,38.0,99.0,0.4,0.37037037037037035,0.3838383838383838
praveenb2002,21.0,20.0,34.0,32.0,41.0,66.0,0.6176470588235294,0.625,0.6212121212121212
prime-morty,20.0,18.0,41.0,40.0,38.0,81.0,0.4878048780487805,0.45,0.4691358024691358
probablybad04,10.0,14.0,29.0,29.0,24.0,58.0,0.3448275862068966,0.4827586206896552,0.41379310344827586
prochn,26.0,17.0,55.0,46.0,43.0,101.0,0.4727272727272727,0.3695652173913043,0.42574257425742573
profaVa,6.0,7.0,12.0,14.0,13.0,26.0,0.5,0.5,0.5
profedechess93,96.0,67.0,181.0,169.0,163.0,350.0,0.5303867403314917,0.39644970414201186,0.4657142857142857
promen1999,7.0,10.0,15.0,13.0,17.0,28.0,0.4666666666666667,0.7692307692307693,0.6071428571428571
promising_talent,7.0,6.0,19.0,21.0,13.0,40.0,0.3684210526315789,0.2857142857142857,0.325
prosequi,1.0,1.0,9.0,7.0,2.0,16.0,0.1111111111111111,0.14285714285714285,0.125
protectiago,54.0,51.0,215.0,206.0,105.0,421.0,0.25116279069767444,0.24757281553398058,0.2494061757719715
prxcess_brownie,1.0,7.0,19.0,16.0,8.0,35.0,0.05263157894736842,0.4375,0.22857142857142856
psychokiller48,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
publicaccountcze,8.0,15.0,34.0,35.0,23.0,69.0,0.23529411764705882,0.42857142857142855,0.3333333333333333
purepower12,4.0,6.0,8.0,11.0,10.0,19.0,0.5,0.5454545454545454,0.5263157894736842
purpurice,14.0,15.0,36.0,31.0,29.0,67.0,0.3888888888888889,0.4838709677419355,0.43283582089552236
pushingsomepieces,8.0,11.0,34.0,40.0,19.0,74.0,0.23529411764705882,0.275,0.25675675675675674
puz2010,48.0,43.0,77.0,77.0,91.0,154.0,0.6233766233766234,0.5584415584415584,0.5909090909090909
qeeqer,1.0,3.0,3.0,4.0,4.0,7.0,0.3333333333333333,0.75,0.5714285714285714
qing29,2.0,2.0,3.0,3.0,4.0,6.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
qsjtgx,6.0,7.0,11.0,11.0,13.0,22.0,0.5454545454545454,0.6363636363636364,0.5909090909090909
queen_iryna,1.0,1.0,5.0,7.0,2.0,12.0,0.2,0.14285714285714285,0.16666666666666666
queenazo,1.0,1.0,6.0,6.0,2.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
quietsunset,1.0,4.0,3.0,5.0,5.0,8.0,0.3333333333333333,0.8,0.625
quizden37,6.0,5.0,10.0,9.0,11.0,19.0,0.6,0.5555555555555556,0.5789473684210527
quvnoq_muxlis,30.0,25.0,51.0,52.0,55.0,103.0,0.5882352941176471,0.4807692307692308,0.5339805825242718
qwertz618,2.0,1.0,10.0,7.0,3.0,17.0,0.2,0.14285714285714285,0.17647058823529413
rabbinicalwarrior,5.0,4.0,16.0,16.0,9.0,32.0,0.3125,0.25,0.28125
rachidhuilda,55.0,37.0,122.0,114.0,92.0,236.0,0.45081967213114754,0.32456140350877194,0.3898305084745763
ragnaroek66,16.0,21.0,33.0,43.0,37.0,76.0,0.48484848484848486,0.4883720930232558,0.4868421052631579
raisingspartans,10.0,3.0,13.0,17.0,13.0,30.0,0.7692307692307693,0.17647058823529413,0.43333333333333335
rajesh1464,7.0,4.0,10.0,12.0,11.0,22.0,0.7,0.3333333333333333,0.5
random_mango,3.0,1.0,6.0,4.0,4.0,10.0,0.5,0.25,0.4
randomkiblitzer,3.0,2.0,12.0,11.0,5.0,23.0,0.25,0.18181818181818182,0.21739130434782608
randomo,3.0,1.0,7.0,8.0,4.0,15.0,0.42857142857142855,0.125,0.26666666666666666
rase,6.0,3.0,9.0,7.0,9.0,16.0,0.6666666666666666,0.42857142857142855,0.5625
rasmussvane,273.0,225.0,390.0,379.0,498.0,769.0,0.7,0.5936675461741425,0.647594278283485
rational_believer,1.0,1.0,3.0,1.0,2.0,4.0,0.3333333333333333,1.0,0.5
ravengelic,19.0,19.0,34.0,32.0,38.0,66.0,0.5588235294117647,0.59375,0.5757575757575758
rcmz,24.0,17.0,73.0,81.0,41.0,154.0,0.3287671232876712,0.20987654320987653,0.2662337662337662
rdarruda,129.0,115.0,283.0,279.0,244.0,562.0,0.4558303886925795,0.4121863799283154,0.43416370106761565
realburq,24.0,24.0,59.0,60.0,48.0,119.0,0.4067796610169492,0.4,0.40336134453781514
rednova1729,24.0,23.0,35.0,31.0,47.0,66.0,0.6857142857142857,0.7419354838709677,0.7121212121212122
reevecanada,133.0,113.0,224.0,226.0,246.0,450.0,0.59375,0.5,0.5466666666666666
regenda,6.0,3.0,12.0,13.0,9.0,25.0,0.5,0.23076923076923078,0.36
regolita,1.0,2.0,10.0,10.0,3.0,20.0,0.1,0.2,0.15
reigningmvp,5.0,3.0,9.0,7.0,8.0,16.0,0.5555555555555556,0.42857142857142855,0.5
rekin87,22.0,22.0,65.0,70.0,44.0,135.0,0.3384615384615385,0.3142857142857143,0.32592592592592595
rekosheten,4.0,2.0,7.0,8.0,6.0,15.0,0.5714285714285714,0.25,0.4
remi04,25.0,18.0,36.0,38.0,43.0,74.0,0.6944444444444444,0.47368421052631576,0.581081081081081
removsky,1.0,0.0,2.0,1.0,1.0,3.0,0.5,0.0,0.3333333333333333
rendrexchess,10.0,8.0,18.0,15.0,18.0,33.0,0.5555555555555556,0.5333333333333333,0.5454545454545454
reniite,5.0,5.0,14.0,15.0,10.0,29.0,0.35714285714285715,0.3333333333333333,0.3448275862068966
resha1988,39.0,33.0,60.0,59.0,72.0,119.0,0.65,0.559322033898305,0.6050420168067226
rezamahdavi2008,179.0,178.0,269.0,274.0,357.0,543.0,0.6654275092936803,0.6496350364963503,0.6574585635359116
rfelgaer,4.0,3.0,6.0,6.0,7.0,12.0,0.6666666666666666,0.5,0.5833333333333334
rhungaski,163.0,136.0,294.0,288.0,299.0,582.0,0.5544217687074829,0.4722222222222222,0.5137457044673539
rhwr,53.0,59.0,156.0,175.0,112.0,331.0,0.33974358974358976,0.33714285714285713,0.338368580060423
ri4mi,9.0,7.0,20.0,17.0,16.0,37.0,0.45,0.4117647058823529,0.43243243243243246
ricaurtelopezj1955,8.0,10.0,22.0,22.0,18.0,44.0,0.36363636363636365,0.45454545454545453,0.4090909090909091
rickkrewson,1.0,2.0,4.0,4.0,3.0,8.0,0.25,0.5,0.375
rickywsb,2.0,3.0,7.0,10.0,5.0,17.0,0.2857142857142857,0.3,0.29411764705882354
riconaipe,3.0,4.0,7.0,7.0,7.0,14.0,0.42857142857142855,0.5714285714285714,0.5
ridnani1,6.0,5.0,14.0,18.0,11.0,32.0,0.42857142857142855,0.2777777777777778,0.34375
rikchessmx,95.0,75.0,249.0,222.0,170.0,471.0,0.3815261044176707,0.33783783783783783,0.3609341825902335
ril1997,3.0,3.0,4.0,8.0,6.0,12.0,0.75,0.375,0.5
rinoasadey,3.0,4.0,13.0,16.0,7.0,29.0,0.23076923076923078,0.25,0.2413793103448276
rionelG,83.0,75.0,241.0,256.0,158.0,497.0,0.34439834024896265,0.29296875,0.317907444668008
ritanovikova,71.0,67.0,253.0,257.0,138.0,510.0,0.28063241106719367,0.2607003891050584,0.27058823529411763
rkracht,15.0,16.0,56.0,50.0,31.0,106.0,0.26785714285714285,0.32,0.29245283018867924
rnanjo,7.0,5.0,11.0,11.0,12.0,22.0,0.6363636363636364,0.45454545454545453,0.5454545454545454
roaring_lion23,7.0,10.0,27.0,29.0,17.0,56.0,0.25925925925925924,0.3448275862068966,0.30357142857142855
robertoalejandro10,14.0,28.0,65.0,70.0,42.0,135.0,0.2153846153846154,0.4,0.3111111111111111
rochaaaaaaaaaa,5.0,4.0,11.0,12.0,9.0,23.0,0.45454545454545453,0.3333333333333333,0.391304347826087
rocket10jan,4.0,2.0,6.0,5.0,6.0,11.0,0.6666666666666666,0.4,0.5454545454545454
rockstar0902,10.0,7.0,14.0,19.0,17.0,33.0,0.7142857142857143,0.3684210526315789,0.5151515151515151
rodp92,5.0,9.0,11.0,14.0,14.0,25.0,0.45454545454545453,0.6428571428571429,0.56
rollercoaster29,64.0,69.0,154.0,159.0,133.0,313.0,0.4155844155844156,0.4339622641509434,0.4249201277955272
rolyku,2.0,1.0,4.0,3.0,3.0,7.0,0.5,0.3333333333333333,0.42857142857142855
romulocardoso,47.0,39.0,112.0,94.0,86.0,206.0,0.41964285714285715,0.4148936170212766,0.4174757281553398
rookoco,3.0,2.0,5.0,6.0,5.0,11.0,0.6,0.3333333333333333,0.45454545454545453
rookpower2004,11.0,12.0,22.0,27.0,23.0,49.0,0.5,0.4444444444444444,0.46938775510204084
rose107,10.0,2.0,20.0,17.0,12.0,37.0,0.5,0.11764705882352941,0.32432432432432434
roseofbattle,7.0,1.0,11.0,9.0,8.0,20.0,0.6363636363636364,0.1111111111111111,0.4
roxannyzoldyck,1.0,2.0,7.0,9.0,3.0,16.0,0.14285714285714285,0.2222222222222222,0.1875
rpcousins,2.0,1.0,5.0,4.0,3.0,9.0,0.4,0.25,0.3333333333333333
rpragchess,29.0,28.0,42.0,42.0,57.0,84.0,0.6904761904761905,0.6666666666666666,0.6785714285714286
rquery98,11.0,10.0,17.0,16.0,21.0,33.0,0.6470588235294118,0.625,0.6363636363636364
rubix_time,19.0,10.0,33.0,31.0,29.0,64.0,0.5757575757575758,0.3225806451612903,0.453125
rudolfjun2005,16.0,3.0,26.0,22.0,19.0,48.0,0.6153846153846154,0.13636363636363635,0.3958333333333333
rudyst06,24.0,18.0,51.0,50.0,42.0,101.0,0.47058823529411764,0.36,0.4158415841584158
rumo_a_3200,6.0,5.0,21.0,18.0,11.0,39.0,0.2857142857142857,0.2777777777777778,0.28205128205128205
rupeshjswl7,7.0,10.0,24.0,30.0,17.0,54.0,0.2916666666666667,0.3333333333333333,0.3148148148148148
rushing_mane,13.0,6.0,31.0,27.0,19.0,58.0,0.41935483870967744,0.2222222222222222,0.3275862068965517
rychessmaster1,49.0,46.0,93.0,93.0,95.0,186.0,0.5268817204301075,0.4946236559139785,0.510752688172043
rynos0411,11.0,11.0,27.0,25.0,22.0,52.0,0.4074074074074074,0.44,0.4230769230769231
s-dshubin,13.0,17.0,42.0,42.0,30.0,84.0,0.30952380952380953,0.40476190476190477,0.35714285714285715
s4p0ud,4.0,2.0,5.0,4.0,6.0,9.0,0.8,0.5,0.6666666666666666
s_stefi,1.0,4.0,6.0,7.0,5.0,13.0,0.16666666666666666,0.5714285714285714,0.38461538461538464
sacrifoice,5.0,6.0,11.0,19.0,11.0,30.0,0.45454545454545453,0.3157894736842105,0.36666666666666664
safikiet,3.0,1.0,4.0,6.0,4.0,10.0,0.75,0.16666666666666666,0.4
saikrishnaReturns,44.0,41.0,81.0,80.0,85.0,161.0,0.5432098765432098,0.5125,0.5279503105590062
